id_commune;code_region;population_municipale;population_comptee_a_part
03312;84;274;10
03313;84;275;9
03314;84;1322;36
03315;84;1283;37
03316;84;1073;16
03317;84;294;8
03319;84;484;10
03320;84;776;17
03321;84;12838;517
04001;93;1432;28
04004;93;546;30
04005;93;133;2
04006;93;824;8
04007;93;67;0
04008;93;1031;35
04009;93;14;0
04012;93;95;0
04013;93;605;15
04016;93;63;0
04017;93;99;5
04018;93;1028;15
04019;93;2564;198
04020;93;133;2
04021;93;147;4
04022;93;417;8
04023;93;189;4
04024;93;127;3
04025;93;386;14
04026;93;136;6
04027;93;252;56
04028;93;122;9
04030;93;57;0
04031;93;557;10
04032;93;127;0
04033;93;766;19
04034;93;1124;15
04035;93;290;6
04036;93;960;28
04037;93;73;2
04039;93;1470;39
04040;93;63;1
04041;93;299;6
04042;93;138;1
04043;93;86;3
04045;93;1206;21
04046;93;687;107
04047;93;848;20
04049;93;5089;108
04050;93;27;0
04051;93;72;2
04053;93;492;20
04054;93;74;1
04055;93;188;0
04057;93;176;3
04058;93;272;6
04059;93;220;1
04061;93;482;5
04062;93;149;4
04063;93;1219;32
04065;93;633;6
04066;93;571;12
04067;93;52;1
04068;93;836;14
04069;93;135;3
04070;93;16482;922
04072;93;110;2
04073;93;388;12
04074;93;102;2
04075;93;372;11
04076;93;816;21
04077;93;172;3
04079;93;1371;37
04081;93;392;4
04084;93;493;7
04085;93;59;2
04086;93;303;17
04087;93;133;2
04088;93;5121;88
04090;93;207;4
04091;93;92;0
04092;93;118;4
04093;93;62;1
04094;93;2639;48
04095;93;90;0
04096;93;1132;26
04097;93;385;5
04099;93;88;5
04101;93;133;3
04102;93;179;3
04104;93;385;11
04106;93;380;10
04107;93;4;0
04108;93;1975;30
04109;93;322;4
04110;93;1011;28
04111;93;1347;28
04112;93;22528;669
04113;93;451;14
04115;93;121;2
04116;93;3751;45
04118;93;123;1
04120;93;118;1
04121;93;639;11
04122;93;511;10
04123;93;1121;29
04124;93;417;6
04126;93;406;15
04127;93;322;3
04128;93;221;9
04129;93;59;1
04130;93;203;2
04132;93;144;1
04133;93;237;1
04134;93;553;20
04135;93;720;15
04136;93;313;8
04137;93;42;0
04138;93;281;6
04139;93;523;9
04140;93;127;3
04141;93;365;9
04142;93;54;0
04143;93;5867;74
04144;93;353;1
04145;93;1448;37
04148;93;253;9
04149;93;2813;43
04150;93;202;4
04151;93;520;13
04152;93;3905;126
04154;93;92;1
04155;93;179;1
04156;93;264;1
04157;93;691;8
04158;93;407;8
04159;93;85;5
04160;93;1680;37
04161;93;329;8
04162;93;258;6
04163;93;525;11
04164;93;88;1
04166;93;1726;39
04167;93;288;5
04169;93;104;3
04170;93;75;0
04171;93;121;0
04172;93;738;10
04173;93;1010;21
04174;93;145;2
04175;93;91;1
04176;93;119;4
04177;93;45;0
04178;93;1319;35
04179;93;105;2
04180;93;79;4
04181;93;48;1
04182;93;215;2
04183;93;142;3
04184;93;136;3
04186;93;99;4
04187;93;41;1
04188;93;867;8
04189;93;627;14
04190;93;114;3
04191;93;13;2
04192;93;1235;24
04193;93;180;7
04194;93;96;2
04195;93;597;13
04197;93;3442;78
04199;93;177;4
04200;93;640;21
04201;93;122;3
04202;93;132;2
04203;93;475;9
04204;93;163;4
04205;93;1379;27
04206;93;425;8
04207;93;103;4
04208;93;602;16
04209;93;7595;239
04210;93;89;4
04211;93;178;3
04214;93;130;1
04216;93;234;5
04217;93;748;19
04218;93;231;3
04219;93;244;6
04220;93;379;11
04222;93;335;8
04224;93;100;1
04226;93;594;14
04227;93;287;7
04228;93;39;0
04229;93;252;5
04230;93;3173;62
04231;93;245;6
04233;93;268;8
04234;93;226;2
04235;93;61;1
04236;93;108;0
04237;93;126;3
04240;93;249;5
04241;93;192;5
04242;93;4323;78
04244;93;1641;37
04245;93;3206;75
05001;93;383;6
05003;93;397;11
05004;93;917;15
05006;93;2255;86
05007;93;358;8
05008;93;369;5
05009;93;99;3
05010;93;803;12
05011;93;419;9
05012;93;620;14
05013;93;127;5
05014;93;180;2
05016;93;256;2
05017;93;2562;57
05018;93;325;10
05019;93;150;4
05021;93;142;1
05022;93;239;3
05023;93;11339;320
05024;93;220;8
05025;93;215;7
05026;93;285;3
05027;93;199;4
05028;93;155;4
05029;93;887;25
05031;93;188;1
05032;93;136;3
05033;93;40;0
05035;93;30;3
05036;93;1198;34
05037;93;506;20
05038;93;319;17
05039;93;705;12
05040;93;3061;80
05044;93;127;3
05045;93;1105;32
05046;93;6335;378
05047;93;125;4
05048;93;203;6
05049;93;57;0
05050;93;821;9
05051;93;29;1
05052;93;805;12
05053;93;520;11
05054;93;433;4
05055;93;328;4
05056;93;334;11
05057;93;255;6
05058;93;217;5
05059;93;904;19
05060;93;179;8
05061;93;40631;1545
05062;93;160;1
05063;93;479;10
05064;93;105;3
05065;93;2312;85
05066;93;8;0
05068;93;460;13
05070;93;3543;51
05071;93;338;19
05072;93;243;7
05073;93;342;13
05074;93;191;0
05075;93;427;7
05076;93;86;3
05077;93;297;5
05078;93;284;10
05079;93;1060;23
05080;93;58;0
05081;93;52;4
05082;93;173;2
05084;93;457;6
05085;93;454;14
05086;93;104;2
05087;93;529;14
05089;93;84;1
05090;93;212;8
05091;93;41;3
05092;93;763;15
05093;93;359;10
05094;93;15;1
05095;93;301;2
05096;93;674;18
05097;93;356;35
05098;93;543;13
05099;93;104;1
05100;93;763;29
05101;93;1154;40
05102;93;93;2
05103;93;777;21
05104;93;323;16
05106;93;299;7
05107;93;453;23
05108;93;167;5
05109;93;524;20
05110;93;301;5
05111;93;273;9
05112;93;87;0
05113;93;378;17
05114;93;251;1
05115;93;453;9
05116;93;209;2
05117;93;114;0
05118;93;1340;28
05119;93;655;18
05121;93;175;4
05122;93;808;27
05123;93;1528;38
05124;93;474;9
05126;93;469;9
05127;93;181;7
05128;93;692;22
05129;93;152;2
05130;93;178;5
05131;93;81;4
05132;93;2063;75
05133;93;1531;45
05134;93;318;5
05135;93;51;0
05136;93;737;15
05139;93;916;27
05140;93;286;7
05142;93;443;17
05144;93;144;2
05145;93;1075;93
05146;93;136;1
05147;93;365;5
05148;93;535;18
05149;93;362;11
05151;93;1128;37
05152;93;126;4
05153;93;352;13
05154;93;162;0
05155;93;30;1
05156;93;516;11
05157;93;192;6
05158;93;117;1
05159;93;87;3
05160;93;85;0
05161;93;935;23
05162;93;1443;36
05163;93;144;4
05164;93;1076;42
05165;93;252;7
05166;93;1285;27
05167;93;87;2
05168;93;708;21
05169;93;35;1
05170;93;2285;52
05171;93;214;4
05172;93;310;5
05173;93;457;10
05174;93;615;22
05176;93;267;4
05177;93;528;9
05178;93;584;40
05179;93;3216;144
05180;93;542;14
05181;93;294;13
05182;93;42;3
05183;93;1477;53
05184;93;209;8
06001;93;94;0
06002;93;54;0
06003;93;648;5
06004;93;73438;1085
06005;93;175;0
06006;93;2272;32
06007;93;3200;68
06008;93;31;2
06009;93;109;1
06010;93;2921;63
06011;93;3755;28
06012;93;13358;130
06013;93;690;11
06014;93;947;6
06015;93;1240;21
06016;93;551;4
06017;93;254;4
06018;93;9668;351
06019;93;1657;19
06020;93;566;11
06021;93;731;4
06022;93;554;6
06023;93;2137;52
06024;93;217;2
06025;93;1414;7
06026;93;1380;27
06027;93;52178;491
06028;93;411;4
06029;93;74545;802
06030;93;41887;359
06031;93;1300;11
06032;93;4523;68
06033;93;12550;136
06034;93;1656;15
06035;93;1126;9
06036;93;400;4
06037;93;298;3
06038;93;3664;59
06039;93;942;8
06040;93;63;0
06041;93;401;6
06042;93;665;12
06043;93;822;4
06044;93;7898;157
06045;93;73;2
06046;93;3482;41
06047;93;95;1
06048;93;7437;81
06049;93;110;2
06050;93;531;6
06051;93;98;2
06052;93;179;2
06053;93;143;1
06054;93;5117;40
06055;93;150;3
06056;93;142;2
06057;93;2554;18
06058;93;611;15
06059;93;2256;60
06060;93;1994;34
06061;93;96;3
06062;93;317;1
06063;93;73;0
06064;93;4173;56
06065;93;7010;105
06066;93;1599;11
06067;93;1493;13
06068;93;373;10
06069;93;48870;922
06070;93;570;13
06071;93;600;7
06072;93;162;1
06073;93;653;12
06074;93;1241;10
06075;93;4761;46
06076;93;47;3
06077;93;1294;12
06078;93;321;7
06079;93;21998;283
06080;93;106;4
06081;93;118;2
06082;93;103;1
06083;93;30525;456
06084;93;9887;282
06085;93;19982;439
06086;93;251;2
06087;93;44;0
06088;93;342669;2859
06089;93;2295;74
06090;93;7996;89
06091;93;2370;18
06092;93;1465;13
06093;93;206;1
06094;93;783;9
06095;93;8192;187
06096;93;105;0
06097;93;335;0
06098;93;126;1
06099;93;1840;81
06100;93;231;0
06101;93;184;2
06102;93;91;5
06103;93;1833;49
06104;93;12839;202
06105;93;7183;195
06106;93;577;8
06107;93;68;1
06108;93;5385;94
06109;93;950;4
06110;93;120;3
06111;93;119;4
06112;93;4072;122
06113;93;1338;22
06114;93;5695;29
06115;93;87;0
06116;93;215;3
06117;93;1240;9
06118;93;3903;100
06119;93;108;2
06120;93;1494;160
06121;93;1492;8
06122;93;4246;110
06123;93;29169;183
06124;93;49;0
06125;93;152;7
06126;93;3095;19
06127;93;1444;12
06128;93;3252;70
06129;93;306;82
06130;93;3654;104
06131;93;48;2
06132;93;458;10
06133;93;71;1
06134;93;540;8
06135;93;197;2
06136;93;3805;85
06137;93;1161;24
06138;93;1362;14
06139;93;110;3
06140;93;3066;53
06141;93;347;1
06142;93;299;2
06143;93;664;11
06144;93;553;4
06145;93;133;1
06146;93;155;1
06147;93;5013;46
06148;93;4041;100
06149;93;10115;65
06150;93;2981;55
06151;93;867;1
06152;93;13486;554
06153;93;835;285
06154;93;464;8
06155;93;27364;179
06156;93;161;1
06157;93;18940;302
06158;93;776;3
06159;93;5033;35
06160;93;89;2
06161;93;16285;236
06162;93;696;10
06163;93;2166;49
07001;84;376;12
07002;84;551;18
07003;84;170;1
07004;84;81;1
07005;84;1464;35
07006;84;158;6
07007;84;989;14
07008;84;1458;52
07009;84;1205;23
07010;84;16297;623
07011;84;894;18
07012;84;377;9
07013;84;1253;22
07014;84;326;7
07015;84;535;23
07017;84;763;16
07018;84;44;0
07019;84;12479;776
07020;84;468;11
07022;84;1254;26
07023;84;374;6
07024;84;661;22
07025;84;206;2
07026;84;254;8
07027;84;1844;30
07028;84;516;10
07029;84;251;3
07030;84;207;5
07031;84;761;18
07032;84;164;1
07033;84;220;4
07034;84;251;3
07035;84;614;19
07036;84;444;11
07037;84;146;3
07038;84;49;0
07039;84;252;7
07040;84;259;5
07041;84;2376;65
07042;84;7187;165
07044;84;260;8
07045;84;522;7
07047;84;84;0
07048;84;336;7
07049;84;54;3
07050;84;941;16
07051;84;581;20
07052;84;616;10
07053;84;523;3
07054;84;254;9
07055;84;2979;74
07056;84;913;18
07058;84;1039;35
07059;84;240;7
07060;84;263;5
07061;84;415;12
07062;84;150;3
07063;84;397;9
07064;84;2877;156
07065;84;236;3
07066;84;3015;173
07067;84;318;4
07068;84;572;6
07069;84;657;22
07070;84;2311;49
07071;84;790;13
07072;84;1662;42
07073;84;520;11
07074;84;151;4
07075;84;149;4
07076;84;3063;66
07077;84;254;2
07078;84;3168;87
07079;84;1162;21
07080;84;297;7
07081;84;58;1
07082;84;205;12
07083;84;434;10
07084;84;1028;37
07085;84;619;14
07086;84;931;19
07087;84;433;8
07088;84;97;2
07089;84;1713;48
07090;84;1224;17
07091;84;333;12
07092;84;46;1
07093;84;275;8
07094;84;178;3
07095;84;460;3
07096;84;371;3
07097;84;693;18
07098;84;81;4
07099;84;633;18
07100;84;499;19
07101;84;911;21
07102;84;10756;221
07103;84;310;3
07104;84;87;2
07105;84;99;3
07106;84;132;1
07107;84;1273;23
07108;84;119;8
07109;84;297;6
07110;84;1752;28
07111;84;169;5
07112;84;248;7
07113;84;308;7
07114;84;201;2
07115;84;671;11
07116;84;1358;22
07117;84;2206;35
07118;84;145;6
07119;84;255;5
07120;84;61;0
07121;84;192;0
07122;84;1657;46
07123;84;165;3
07124;84;38;1
07126;84;1171;24
07127;84;1118;13
07128;84;379;5
07129;84;2349;44
07130;84;205;5
07131;84;452;42
07132;84;1587;50
07133;84;243;3
07134;84;1019;27
07136;84;104;1
07137;84;44;0
07138;84;2226;46
07139;84;105;0
07140;84;797;24
07141;84;232;7
07142;84;318;8
07143;84;773;18
07144;84;47;2
07145;84;1160;21
07146;84;601;16
07147;84;242;5
07148;84;146;8
07149;84;284;5
07150;84;556;20
07151;84;257;11
07152;84;1183;26
07153;84;264;7
07154;84;121;1
07155;84;1210;46
07156;84;931;29
07157;84;1345;13
07158;84;99;0
07159;84;715;10
07160;84;64;1
07161;84;739;23
07162;84;581;19
07163;84;81;7
07165;84;552;22
07166;84;250;2
07167;84;1006;19
07168;84;597;17
07169;84;381;1
07170;84;243;6
07171;84;537;8
07172;84;2276;51
07173;84;50;0
07174;84;482;6
07175;84;83;1
07176;84;153;2
07177;84;847;19
07178;84;588;12
07179;84;134;2
07181;84;2879;39
07182;84;1186;31
07183;84;473;12
07184;84;511;13
07185;84;703;9
07186;84;8465;282
07187;84;135;4
07188;84;1686;38
07189;84;315;7
07190;84;216;7
07191;84;2292;52
07192;84;242;8
07193;84;276;4
07194;84;457;9
07195;84;62;2
07196;84;258;4
07197;84;2746;84
07198;84;1126;30
07199;84;1249;25
07200;84;59;1
07201;84;2276;29
07202;84;177;4
07203;84;116;3
07204;84;2377;63
07205;84;1419;23
07206;84;77;3
07207;84;1084;17
07208;84;123;3
07209;84;54;2
07210;84;519;11
07211;84;461;14
07212;84;210;3
07213;84;149;1
07214;84;206;2
07215;84;199;6
07216;84;497;21
07217;84;833;21
07218;84;346;10
07219;84;320;6
07220;84;107;0
07221;84;248;9
07222;84;209;5
07223;84;139;2
07224;84;217;13
07225;84;1187;45
07226;84;88;0
07227;84;1392;47
07228;84;844;23
07229;84;926;25
07230;84;413;14
07231;84;2833;83
07232;84;413;9
07233;84;211;4
07234;84;297;3
07235;84;216;3
07236;84;1147;19
07237;84;777;13
07238;84;332;7
07239;84;110;2
07240;84;2405;45
07241;84;711;17
07242;84;112;4
07243;84;290;5
07244;84;256;5
07245;84;2508;69
07247;84;845;9
07248;84;247;11
07249;84;95;2
07250;84;486;10
07251;84;173;3
07253;84;175;3
07254;84;872;19
07255;84;1461;38
07257;84;114;3
07258;84;223;2
07259;84;1688;37
07260;84;950;17
07261;84;1589;35
07262;84;172;2
07263;84;111;3
07264;84;2380;69
07265;84;1384;35
07266;84;113;2
07267;84;267;4
07268;84;949;12
07269;84;1096;38
07270;84;432;12
07272;84;313;13
07273;84;217;3
07274;84;208;5
07275;84;103;3
07276;84;266;20
07277;84;149;5
07278;84;389;9
07279;84;1897;43
07280;84;958;21
07281;84;7580;219
07282;84;430;25
07283;84;63;1
07284;84;169;4
07285;84;109;1
07286;84;526;2
07287;84;296;15
07288;84;1280;44
07289;84;1688;58
07290;84;269;7
07291;84;858;23
07292;84;1248;36
07293;84;900;18
07294;84;533;15
07295;84;1106;24
07296;84;1748;48
07297;84;508;7
07298;84;777;31
07299;84;120;4
07300;84;461;16
07301;84;950;15
07302;84;837;22
07303;84;254;4
07304;84;704;12
07305;84;372;8
07306;84;232;7
07307;84;447;9
07308;84;2228;35
07309;84;1503;30
07310;84;903;24
07311;84;146;7
07312;84;534;16
07313;84;1137;17
07314;84;380;12
07315;84;372;13
07316;84;2284;49
07317;84;1085;31
07318;84;200;5
07319;84;8832;211
07321;84;239;6
07322;84;1216;25
07323;84;1708;53
07324;84;10622;515
07325;84;2062;72
07326;84;117;0
07327;84;412;12
07328;84;583;18
07329;84;417;8
07330;84;2412;39
07331;84;3530;65
07332;84;447;13
07333;84;935;13
07334;84;2655;58
07335;84;207;2
07336;84;225;7
07337;84;2614;85
07338;84;1962;31
07339;84;1990;62
07340;84;1514;48
07341;84;3001;115
07342;84;1184;28
07343;84;1401;40
07344;84;466;3
07345;84;944;19
07346;84;3689;66
07347;84;628;2
07348;84;1097;25
07349;84;4848;58
08001;44;467;3
08003;44;1637;35
08004;44;236;1
08005;44;158;2
08006;44;242;4
08008;44;711;6
08010;44;133;5
08011;44;210;4
08013;44;390;3
08014;44;140;6
08015;44;101;5
08016;44;205;2
08017;44;117;3
08018;44;73;2
08019;44;61;0
08020;44;61;0
08021;44;155;3
08022;44;320;12
08023;44;65;1
08024;44;1088;19
08025;44;1119;28
08026;44;310;8
08027;44;97;3
08028;44;982;20
08029;44;87;3
08030;44;58;0
08031;44;43;4
08032;44;218;3
08033;44;90;4
08034;44;340;6
08035;44;59;2
08036;44;114;8
08037;44;879;10
08038;44;328;9
08039;44;465;13
08040;44;886;12
08041;44;206;8
08043;44;1622;30
08044;44;163;1
08045;44;268;11
08046;44;159;3
08047;44;106;0
08048;44;416;4
08049;44;128;3
08052;44;82;5
08053;44;2423;219
08055;44;428;7
08056;44;45;0
08057;44;260;24
08058;44;222;6
08059;44;30;1
08060;44;293;1
08061;44;38;1
08062;44;126;6
08063;44;136;1
08064;44;307;5
08065;44;46;1
08066;44;68;1
08067;44;1121;17
08069;44;145;2
08070;44;369;6
08071;44;138;2
08073;44;96;2
08074;44;56;3
08075;44;137;3
08076;44;966;19
08077;44;51;1
08078;44;853;15
08080;44;129;0
08081;44;5018;74
08082;44;81;2
08083;44;353;7
08084;44;271;2
08085;44;226;7
08086;44;92;7
08087;44;146;2
08088;44;134;4
08089;44;370;9
08090;44;2879;44
08092;44;190;8
08094;44;57;3
08095;44;182;6
08096;44;709;15
08097;44;444;7
08098;44;54;2
08099;44;123;4
08100;44;72;1
08101;44;167;5
08102;44;92;5
08103;44;222;3
08104;44;60;1
08105;44;46436;1090
08106;44;73;0
08107;44;1331;18
08109;44;140;3
08110;44;165;1
08111;44;782;2
08113;44;497;11
08115;44;545;4
08116;44;1021;17
08117;44;159;0
08119;44;455;7
08120;44;45;2
08121;44;138;5
08122;44;754;15
08123;44;72;1
08124;44;345;9
08125;44;402;9
08126;44;221;4
08128;44;65;2
08130;44;83;3
08131;44;64;3
08132;44;189;2
08133;44;508;5
08134;44;77;1
08135;44;151;3
08136;44;349;8
08137;44;458;13
08138;44;255;3
08139;44;1041;10
08140;44;1083;20
08141;44;181;4
08142;44;2018;27
08143;44;73;0
08144;44;102;1
08145;44;2199;60
08146;44;95;2
08147;44;84;9
08148;44;279;7
08149;44;142;5
08150;44;170;5
08151;44;306;12
08153;44;347;5
08154;44;81;3
08155;44;101;5
08156;44;508;3
08158;44;299;8
08159;44;110;4
08160;44;188;4
08161;44;38;1
08162;44;350;6
08163;44;255;4
08164;44;336;9
08165;44;58;1
08166;44;268;2
08167;44;74;2
08168;44;174;4
08169;44;104;8
08170;44;215;3
08171;44;95;4
08172;44;188;1
08173;44;1722;52
08174;44;2313;56
08175;44;238;8
08176;44;53;1
08178;44;186;5
08179;44;597;13
08180;44;1671;41
08182;44;54;0
08183;44;1043;24
08184;44;82;2
08185;44;3280;48
08186;44;49;0
08187;44;311;8
08188;44;1016;24
08189;44;162;2
08190;44;6476;148
08191;44;1052;25
08192;44;86;1
08193;44;271;6
08194;44;845;13
08195;44;326;3
08196;44;104;0
08197;44;38;2
08198;44;520;16
08199;44;796;17
08200;44;184;6
08201;44;100;2
08202;44;517;10
08203;44;280;6
08204;44;82;1
08205;44;73;0
08206;44;371;5
08207;44;231;4
08208;44;137;1
08209;44;475;5
08210;44;112;4
08211;44;721;4
08212;44;504;10
08214;44;488;3
08215;44;43;2
08216;44;314;13
08217;44;88;0
08218;44;1446;24
08219;44;117;1
08220;44;334;8
08222;44;1847;47
08223;44;122;2
08225;44;205;6
08226;44;170;4
08228;44;168;5
08229;44;131;7
08230;44;390;6
08232;44;412;9
08233;44;46;1
08234;44;104;0
08235;44;374;12
08236;44;297;10
08237;44;655;20
08238;44;102;1
08239;44;1233;30
08240;44;171;4
08242;44;428;8
08243;44;165;3
08244;44;72;3
08245;44;31;2
08246;44;74;1
08247;44;131;2
08248;44;686;9
08249;44;240;10
08250;44;188;5
08251;44;75;2
08252;44;118;2
08254;44;616;10
08255;44;224;3
08256;44;86;1
08257;44;155;3
08259;44;72;2
08260;44;627;8
08262;44;572;34
08263;44;1126;26
08264;44;515;11
08268;44;69;4
08269;44;79;1
08271;44;100;6
08272;44;57;0
08273;44;72;1
08274;44;99;1
08275;44;207;4
08276;44;740;13
08277;44;131;4
08278;44;81;0
08279;44;58;2
08280;44;75;2
08281;44;469;9
08282;44;1033;72
08283;44;127;1
08284;44;885;23
08286;44;113;5
08287;44;133;2
08288;44;90;1
08289;44;604;8
08291;44;245;5
08293;44;143;5
08294;44;135;4
08295;44;185;4
08296;44;115;7
08297;44;299;8
08298;44;1578;45
08300;44;15;0
08301;44;69;4
08302;44;2237;84
08303;44;385;10
08304;44;81;2
08305;44;255;5
08306;44;56;3
08307;44;82;1
08308;44;87;0
08309;44;57;1
08310;44;69;5
08311;44;2226;40
08312;44;186;7
08313;44;145;4
08314;44;800;23
08315;44;74;2
08316;44;1006;15
08317;44;115;4
08318;44;357;8
08319;44;333;8
08320;44;555;16
08321;44;168;4
08322;44;373;14
08323;44;160;1
08324;44;114;2
08325;44;26;1
08326;44;121;2
08327;44;2241;37
08328;44;5689;109
08329;44;497;11
08330;44;765;9
08331;44;669;14
08332;44;44;4
08333;44;237;9
08334;44;38;2
08335;44;81;1
08336;44;230;3
08338;44;188;3
08339;44;307;4
08340;44;176;4
08341;44;864;40
08342;44;245;5
08343;44;1144;23
08344;44;134;2
08346;44;1350;36
08347;44;220;5
08348;44;113;3
08349;44;576;6
08350;44;237;3
08351;44;84;0
08352;44;199;4
08353;44;723;22
08354;44;824;13
08355;44;387;7
08356;44;177;1
08357;44;784;15
08358;44;251;4
08360;44;199;5
08361;44;1652;58
08362;44;7467;297
08363;44;5836;124
08364;44;132;2
08365;44;1342;21
08366;44;682;11
08367;44;2283;29
08368;44;220;3
08369;44;131;3
08370;44;572;6
08372;44;67;0
08373;44;293;4
08374;44;121;0
08375;44;178;5
08376;44;251;5
08377;44;156;2
08378;44;108;1
08379;44;243;10
08380;44;216;4
08381;44;821;12
08382;44;99;3
08383;44;102;4
08384;44;144;3
08385;44;1071;171
08386;44;344;7
08387;44;182;6
08388;44;344;11
08389;44;335;7
08390;44;79;4
08391;44;947;16
08392;44;197;11
08393;44;66;1
08394;44;72;3
08395;44;136;4
08396;44;122;0
08397;44;50;0
08398;44;89;2
08399;44;139;3
08400;44;515;10
08401;44;231;3
08402;44;831;9
08403;44;1916;16
08404;44;218;3
08405;44;235;8
08406;44;373;12
08407;44;59;0
08408;44;561;10
08409;44;16092;337
08410;44;178;15
08411;44;89;0
08412;44;159;4
08413;44;264;3
08415;44;338;12
08416;44;170;6
08417;44;278;8
08418;44;224;3
08419;44;1354;28
08420;44;1194;22
08421;44;94;0
08422;44;135;4
08424;44;123;2
08425;44;43;1
08426;44;98;0
08427;44;205;1
08428;44;146;2
08429;44;536;14
08430;44;39;2
08431;44;100;6
08432;44;110;4
08433;44;61;2
08434;44;52;2
08435;44;879;13
08436;44;407;7
08437;44;174;6
08438;44;104;2
08439;44;150;9
08440;44;130;2
08444;44;129;4
08445;44;419;2
08446;44;79;0
08448;44;1043;12
08449;44;640;15
08450;44;225;9
08451;44;378;8
08452;44;273;0
08453;44;103;3
08454;44;86;2
08455;44;92;1
08456;44;232;4
08457;44;1067;27
08458;44;180;4
08459;44;149;3
08460;44;153;0
08461;44;206;1
08462;44;128;4
08463;44;55;1
08464;44;80;3
08465;44;44;3
08466;44;70;2
08467;44;108;0
08468;44;193;0
08469;44;478;12
08470;44;66;1
08471;44;31;2
08472;44;297;2
08473;44;305;7
08476;44;418;7
08477;44;108;0
08478;44;237;3
08479;44;196;2
08480;44;3568;71
08481;44;253;5
08482;44;105;3
08483;44;524;13
08484;44;82;1
08485;44;204;11
08486;44;1467;31
08487;44;1954;55
08488;44;2918;83
08489;44;218;3
08490;44;4320;150
08491;44;3572;76
08492;44;319;8
08494;44;459;5
08496;44;131;1
08497;44;1197;25
08498;44;385;16
08499;44;321;3
08500;44;57;1
08501;44;41;3
08502;44;93;3
08503;44;127;1
09001;76;60;1
09002;76;645;20
09003;76;397;9
09004;76;121;7
09005;76;131;2
09006;76;54;0
09007;76;72;0
09008;76;122;2
09009;76;267;13
09011;76;71;1
09012;76;27;1
09013;76;81;2
09014;76;192;7
09015;76;692;8
09016;76;218;8
09017;76;111;2
09018;76;90;4
09019;76;562;10
09020;76;42;0
09021;76;121;3
09022;76;215;0
09023;76;120;1
09024;76;207;5
09025;76;55;3
09026;76;147;1
09027;76;79;2
09029;76;160;6
09030;76;469;10
09031;76;42;1
09032;76;1288;66
09033;76;37;1
09034;76;34;2
09035;76;196;2
09037;76;42;0
09038;76;383;7
09039;76;340;13
09040;76;287;7
09041;76;203;7
09042;76;980;14
09043;76;670;13
09044;76;169;3
09045;76;199;1
09046;76;67;3
09047;76;1072;19
09048;76;80;1
09049;76;179;3
09050;76;527;7
09051;76;152;4
09052;76;162;8
09053;76;19;3
09054;76;350;5
09055;76;93;0
09056;76;394;10
09057;76;317;5
09058;76;192;5
09059;76;121;4
09060;76;751;10
09061;76;505;6
09062;76;199;5
09063;76;109;2
09064;76;39;0
09065;76;213;1
09066;76;620;10
09067;76;214;3
09068;76;42;0
09069;76;26;0
09070;76;337;8
09071;76;223;8
09072;76;34;0
09073;76;194;1
09074;76;147;1
