id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces
18877;84007;Appartement;55,59;53;3
18878;84007;Appartement;18;18;1
18879;84007;Appartement;18,44;19;1
18880;84043;Appartement;61,14;63;2
18881;84007;Maison;108,96;110;5
18882;84007;Appartement;39,75;40;1
18883;84007;Appartement;84,89;87;3
18884;84007;Appartement;19,31;21;1
18885;84092;Maison;92,39;96;5
18886;84031;Appartement;70,9;75;3
18887;84129;Appartement;65,75;80;5
18888;84031;Appartement;31,63;31;2
18889;84007;Appartement;40,38;45;2
18890;84007;Appartement;22,72;23;2
18891;84007;Appartement;67,92;72;4
18892;84007;Maison;97,94;97;1
18893;84017;Appartement;54,1;28;1
18894;84080;Appartement;34,31;45;2
18895;84007;Appartement;138,5;138;4
18896;84031;Appartement;56,07;55;2
18897;84007;Appartement;48,78;53;3
18898;84031;Appartement;49,66;51;3
18899;84007;Appartement;17;15;1
18900;84030;Appartement;34,23;35;2
18901;84043;Appartement;59;60;3
18902;84080;Appartement;95,64;50;2
18903;84092;Appartement;12,5;68;3
18904;84004;Maison;85,5;88;4
18905;84007;Appartement;111,7;110;3
18906;84092;Appartement;20,55;20;1
18907;84007;Appartement;104,04;102;4
18908;84007;Maison;103,83;101;5
18909;84016;Appartement;91,33;100;4
18910;84080;Appartement;55,3;51;3
18911;84043;Appartement;38,39;40;2
18912;84043;Appartement;69,81;70;2
18913;84007;Appartement;62,1;62;3
18914;84007;Maison;96;95;4
18915;84122;Appartement;80,09;80;3
18916;84007;Appartement;51,79;51;2
18917;84007;Maison;77,23;77;4
18918;84007;Appartement;24,11;24;1
18919;84007;Appartement;54,71;42;3
18920;84129;Appartement;51,82;52;3
18921;84031;Maison;72,35;72;4
18922;84007;Maison;81,74;81;4
18923;84007;Maison;38,38;90;4
18924;84122;Appartement;92,67;95;4
18925;84007;Appartement;50,06;51;2
18926;84017;Maison;27,25;32;2
18927;84007;Appartement;68,25;67;2
18928;84070;Maison;96,96;99;5
18929;84007;Appartement;38,13;37;2
18930;84007;Appartement;67,63;68;3
18931;84007;Appartement;35,98;35;2
18932;84007;Appartement;40,1;40;2
18933;84007;Appartement;69,52;67;3
18934;84007;Appartement;39,93;36;1
18935;84007;Appartement;35,93;39;2
18936;84081;Appartement;42,02;41;2
18937;84007;Appartement;38,35;33;2
18938;84007;Maison;77,9;75;4
18939;84129;Appartement;69,74;60;3
18940;84007;Appartement;72;75;2
18941;84007;Appartement;50,44;55;3
18942;84007;Appartement;36,76;38;2
18943;84092;Appartement;56,1;65;3
18944;84007;Appartement;64,58;64;3
18945;84007;Appartement;251,64;241;6
18946;84007;Appartement;71,09;67;3
18947;84007;Appartement;48,09;49;2
18948;84007;Appartement;19,1;20;1
18949;84007;Appartement;30,92;29;1
18950;84031;Appartement;32,3;33;2
18951;84007;Appartement;34,25;45;2
18952;84081;Maison;86,3;88;4
18953;84007;Appartement;58,72;59;3
18954;84039;Appartement;49,2;49;2
18955;84031;Appartement;55,2;56;2
18956;84007;Maison;109,01;110;5
18957;84147;Appartement;82;71;2
18958;84003;Appartement;33;42;1
18959;84054;Appartement;41;41;2
18960;84003;Appartement;75,75;79;3
18961;84089;Appartement;35,55;36;2
18962;84089;Appartement;61;59;3
18963;84065;Appartement;90;100;3
18964;84035;Appartement;68;68;3
18965;84054;Appartement;72;91;4
18966;84132;Appartement;58,79;58;3
18967;84133;Appartement;62,75;53;3
18968;84054;Appartement;60,81;67;2
18969;84132;Appartement;118,58;117;6
18970;84035;Appartement;55,26;55;3
18971;84089;Appartement;35,05;35;2
18972;84003;Appartement;71;67;4
18973;84054;Appartement;71,7;72;3
18974;84089;Appartement;55,4;63;2
18975;84003;Appartement;33,59;33;2
18976;84124;Appartement;38,45;38;2
18977;84144;Maison;65,17;10;1
18978;84118;Appartement;7,61;58;2
18979;84054;Appartement;66,18;64;3
18980;84036;Appartement;73,1;73;3
18981;84003;Appartement;60,83;69;3
18982;84054;Appartement;48,8;55;2
18983;84035;Appartement;48,13;46;2
18984;84035;Appartement;69,03;70;3
18985;84054;Appartement;24,8;24;1
18986;84009;Appartement;90,7;70;3
18987;84089;Maison;86,54;69;3
18988;84089;Appartement;68,38;66;4
18989;84003;Appartement;62,65;59;2
18990;84035;Appartement;37,15;37;2
18991;84035;Appartement;58,86;60;3
18992;84054;Maison;48,1;48;2
18993;84054;Maison;89,88;84;4
18994;84003;Appartement;19,97;24;1
18995;84035;Maison;81,87;78;4
18996;84035;Appartement;60,75;62;3
18997;84035;Appartement;63,82;52;3
18998;84074;Appartement;106;107;4
18999;84035;Maison;75;64;4
19000;84089;Appartement;36,39;30;1
19001;84009;Appartement;12;41;2
19002;84035;Appartement;47,55;47;2
19003;84132;Maison;69,4;69;3
19004;84054;Appartement;93,34;83;4
19005;84035;Appartement;57;58;3
19006;84035;Appartement;67,66;67;3
19007;84054;Appartement;67,38;66;3
19008;84035;Maison;92;96;4
19009;84054;Appartement;50,65;55;1
19010;84035;Maison;67,05;50;3
19011;84035;Appartement;62,6;65;3
19012;84003;Appartement;45,67;47;2
19013;84065;Maison;104;98;3
19014;84003;Appartement;57,43;58;2
19015;84132;Appartement;43,35;45;3
19016;84054;Appartement;36,5;36;2
19017;84035;Appartement;48,27;48;2
19018;84035;Appartement;67,61;65;4
19019;84089;Appartement;60,51;67;2
19020;84087;Appartement;69;72;3
19021;84106;Appartement;36,4;37;2
19022;84087;Appartement;31,86;32;2
19023;84019;Appartement;50,24;54;1
19024;84056;Appartement;35,25;29;2
19025;84136;Appartement;60,12;60;2
19026;84019;Appartement;60,76;63;3
19027;84137;Appartement;30,73;30;2
19028;84137;Appartement;72,82;74;3
19029;84150;Appartement;62,52;67;3
19030;84008;Maison;25,86;141;4
19031;84083;Appartement;61,47;60;2
19032;84069;Appartement;50,5;50;3
19033;84087;Appartement;23,1;23;1
19034;84137;Appartement;51,6;65;3
19035;84069;Appartement;49,1;49;2
19036;84087;Maison;86,75;85;5
19037;84012;Appartement;60,2;58;3
19038;84087;Appartement;64,35;50;3
19039;84087;Appartement;40,3;48;1
19040;84137;Appartement;33,11;33;1
19041;84087;Appartement;58,62;57;3
19042;84069;Appartement;38,09;37;2
19043;84087;Appartement;48;48;2
19044;84087;Appartement;19,81;23;1
19045;84087;Appartement;45,45;44;2
19046;84087;Appartement;68,05;80;2
19047;84087;Maison;81,32;81;4
19048;84087;Appartement;48,83;52;3
19049;84037;Appartement;68,9;68;3
19050;84136;Appartement;56,2;75;3
19051;84087;Appartement;68,5;81;4
19052;84083;Appartement;54;54;3
19053;84127;Maison;73;73;3
19054;84019;Appartement;67,28;66;4
19055;85191;Appartement;44,57;44;2
19056;85262;Maison;88,5;88;4
19057;85084;Maison;23,69;20;2
19058;85146;Appartement;53,89;63;1
19059;85191;Appartement;38,8;38;2
19060;85191;Appartement;49,05;49;2
19061;85051;Appartement;30,18;30;1
19062;85191;Appartement;42,65;42;2
19063;85191;Appartement;23,79;31;1
19064;85191;Appartement;21,65;22;1
19065;85191;Appartement;81,42;82;4
19066;85191;Appartement;69,14;60;3
19067;85191;Appartement;58;78;2
19068;85191;Appartement;78,49;81;4
19069;85262;Maison;111,49;112;5
19070;85191;Appartement;69,35;62;3
19071;85191;Appartement;40,22;42;2
19072;85191;Maison;67,57;68;3
19073;85191;Appartement;37,91;37;2
19074;85038;Appartement;81,96;75;3
19075;85190;Appartement;56,37;61;3
19076;85146;Maison;102,14;103;6
19077;85191;Appartement;82,24;82;3
19078;85191;Maison;67,43;69;3
19079;85191;Appartement;17,85;21;1
19080;85191;Appartement;24,7;25;1
19081;85051;Appartement;60,64;67;3
19082;85191;Appartement;54,86;56;2
19083;85215;Maison;70;71;3
19084;85146;Appartement;30,48;38;2
19085;85191;Appartement;66,92;67;3
19086;85191;Appartement;40,26;40;2
19087;85191;Appartement;35,42;36;2
19088;85109;Appartement;79,46;80;4
19089;85191;Appartement;67,02;67;3
19090;85191;Appartement;22,8;23;1
19091;85191;Maison;68,64;69;3
19092;85191;Appartement;66,65;67;3
19093;85191;Maison;81,84;83;4
19094;85191;Appartement;28,81;30;2
19095;85109;Appartement;82,79;77;3
19096;85151;Appartement;74,75;74;3
19097;85191;Appartement;70,29;71;3
19098;85191;Appartement;36,5;36;2
19099;85191;Appartement;59,75;61;3
19100;85109;Appartement;66,46;70;3
19101;85191;Appartement;31,63;31;1
19102;85191;Appartement;24,35;24;1
19103;85051;Appartement;32,59;32;2
19104;85146;Appartement;29,55;30;1
19105;85092;Appartement;83,17;86;5
19106;85092;Appartement;31;32;3
19107;85092;Appartement;79,91;81;5
19108;85128;Appartement;47,43;48;2
19109;85092;Appartement;58,93;58;3
19110;85092;Appartement;58,59;57;3
19111;85092;Maison;89,83;83;4
19112;85092;Maison;122,23;99;5
19113;85092;Appartement;72,74;74;3
19114;85128;Appartement;25,68;18;1
19115;85001;Maison;49,71;50;3
19116;85127;Appartement;64,41;64;3
19117;85288;Appartement;29,56;30;2
19118;85035;Appartement;37,82;37;2
19119;85226;Appartement;37,14;37;2
19120;85194;Appartement;19,57;19;1
19121;85226;Appartement;33,76;33;2
19122;85226;Appartement;48,23;52;3
19123;85194;Appartement;44,73;45;2
19124;85194;Appartement;63,63;64;3
19125;85194;Appartement;59,7;60;3
19126;85194;Appartement;18,84;20;1
19127;85226;Appartement;45,46;50;2
19128;85226;Appartement;30,04;30;1
19129;85222;Appartement;76,59;76;3
19130;85194;Appartement;31,94;32;1
19131;85288;Appartement;58,38;45;1
19132;85035;Appartement;45,26;47;2
19133;85288;Maison;44,03;44;2
19134;85307;Maison;35,42;37;2
19135;85294;Maison;29,77;29;2
19136;85294;Maison;33,83;40;3
19137;85035;Maison;30,35;30;2
19138;85194;Appartement;79;24;1
19139;85194;Appartement;35,61;35;2
19140;85288;Appartement;24,04;25;2
19141;85288;Appartement;30,36;31;2
19142;85307;Appartement;28,01;30;2
19143;85194;Appartement;31,94;24;2
19144;85288;Appartement;29,7;30;2
19145;85226;Appartement;51,54;52;3
19146;85222;Appartement;19,11;20;1
19147;85035;Appartement;56,91;57;3
19148;85294;Maison;50,68;31;2
19149;85222;Maison;70,02;69;3
19150;85114;Appartement;39,43;25;1
19151;85307;Appartement;35,9;35;1
19152;85294;Maison;24,41;25;2
19153;85288;Appartement;33,15;30;2
19154;85294;Maison;19,17;18;1
19155;85294;Appartement;21,05;22;2
19156;85194;Appartement;26,43;27;2
19157;85294;Maison;30,5;32;2
19158;85194;Maison;92,23;92;4
19159;85222;Appartement;43,55;43;3
19160;85226;Appartement;20,36;20;1
19161;85226;Maison;96,02;78;3
19162;85194;Appartement;26,57;26;2
19163;85288;Appartement;43,4;43;3
19164;85226;Appartement;27,58;28;2
19165;85194;Maison;78,56;79;4
19166;85194;Appartement;23,25;23;1
19167;85307;Appartement;62,24;60;3
19168;85194;Appartement;45,43;45;2
19169;85226;Maison;40,99;45;3
19170;85194;Appartement;41,85;41;2
19171;85288;Appartement;26,91;28;2
19172;85194;Appartement;19,52;19;1
19173;85194;Appartement;29,22;28;1
19174;85226;Appartement;45,47;46;3
19175;85194;Appartement;34,73;35;1
19176;85194;Appartement;74,91;75;3
19177;85194;Appartement;22,13;18;1
19178;85226;Appartement;25,62;25;1
19179;85226;Appartement;52,37;61;3
19180;85222;Appartement;18,81;18;1
19181;85194;Appartement;46,65;30;2
19182;85194;Appartement;21,94;22;1
19183;85222;Appartement;39,35;39;2
19184;85278;Maison;30,91;35;2
19185;85294;Appartement;48,82;50;3
19186;85288;Appartement;25,74;28;2
19187;85226;Maison;38,47;40;2
19188;85035;Appartement;32,55;31;2
19189;85222;Appartement;45,09;45;2
19190;85226;Appartement;35,48;33;3
19191;85226;Appartement;17,77;18;1
19192;85294;Maison;44,85;50;3
19193;85288;Appartement;21,48;22;2
19194;85226;Appartement;28,94;38;1
19195;85222;Appartement;33,72;34;1
19196;85226;Appartement;21,94;22;1
19197;85194;Appartement;99,74;95;3
19198;85194;Appartement;45,77;45;2
19199;85194;Appartement;35,86;35;3
19200;85226;Appartement;17,71;18;1
19201;85035;Appartement;41,88;38;1
19202;85226;Appartement;34,99;35;2
19203;85035;Appartement;41,75;38;1
19204;85298;Appartement;79,1;79;3
19205;85152;Appartement;17,6;20;1
19206;85194;Appartement;32,89;33;1
19207;85288;Appartement;28,11;27;2
19208;85194;Appartement;54,98;54;2
19209;85294;Appartement;53,2;53;3
19210;85294;Maison;48,18;47;3
19211;85127;Appartement;35,66;35;2
19212;85294;Maison;37,1;41;3
19213;85307;Maison;30,56;30;2
19214;85194;Appartement;56,66;63;3
19215;85226;Maison;26,33;19;2
19216;85226;Maison;47,73;48;4
19217;85226;Appartement;49,13;51;3
19218;85194;Maison;133,72;95;4
19219;85222;Appartement;64,94;69;3
19220;85226;Appartement;26,16;25;1
19221;85194;Appartement;46,82;46;2
19222;85222;Appartement;48,58;51;3
19223;85294;Appartement;68,92;66;3
19224;85226;Appartement;35,07;35;2
19225;85194;Appartement;25,23;25;2
19226;85194;Appartement;41,32;42;3
19227;85194;Appartement;47,92;48;2
19228;85035;Maison;45,84;52;2
19229;85226;Appartement;35,43;36;2
19230;85294;Appartement;61,03;62;3
19231;85222;Appartement;18,88;19;1
19232;85114;Maison;43,19;44;4
19233;85194;Appartement;34,53;39;2
19234;85222;Appartement;113,24;140;6
19235;85226;Maison;26,41;31;2
19236;85035;Appartement;25,37;25;2
19237;85294;Maison;44,75;44;3
19238;85194;Appartement;64,16;68;3
19239;85194;Appartement;83,15;82;3
19240;85194;Appartement;32,88;33;2
19241;85294;Appartement;25,8;27;1
19242;85194;Appartement;114,02;113;4
19243;85194;Appartement;13,76;14;2
19244;85047;Appartement;43,12;45;2
19245;85018;Maison;83,86;84;5
19246;85163;Appartement;24,24;32;1
19247;85163;Appartement;22,37;22;1
19248;85234;Appartement;21;22;1
19249;85164;Appartement;52,9;52;3
19250;85234;Appartement;22,29;22;1
19251;85047;Appartement;31,4;31;2
19252;85234;Appartement;34,47;30;1
19253;85234;Appartement;46,77;45;2
19254;85234;Appartement;37,36;30;1
19255;85011;Maison;37,22;45;1
19256;85012;Appartement;77,49;73;2
19257;85234;Appartement;43,7;41;2
19258;85234;Maison;56,28;55;3
19259;85234;Maison;41,16;42;2
19260;85234;Appartement;60,82;63;3
19261;85234;Appartement;22,52;23;1
19262;85234;Appartement;38,52;35;2
19263;85234;Appartement;57,16;54;2
19264;85234;Appartement;64,87;66;3
19265;85234;Appartement;65,65;60;3
19266;85164;Maison;43,1;46;2
19267;85164;Appartement;55,07;56;3
19268;85164;Appartement;59,35;59;3
19269;85234;Appartement;41,29;47;2
19270;85163;Appartement;56,55;55;2
19271;85234;Maison;48,9;48;2
19272;85234;Maison;70,97;73;3
19273;85164;Appartement;65,13;57;3
19274;85234;Appartement;91,76;96;4
19275;85234;Appartement;14,05;14;1
19276;85047;Appartement;112,17;112;4
19277;85234;Appartement;13,21;13;1
19278;85047;Appartement;60,76;60;3
19279;85164;Appartement;33,45;35;2
19280;85234;Appartement;60,35;60;4
19281;85234;Appartement;29,11;30;1
19282;85163;Appartement;33,07;33;2
19283;85011;Appartement;37,2;45;2
19284;85163;Appartement;27;27;1
19285;85234;Appartement;44,75;45;2
19286;85234;Appartement;39,44;40;2
19287;85164;Maison;59,11;51;3
19288;85163;Appartement;16,31;17;1
19289;85047;Maison;81,81;82;4
19290;85234;Appartement;34,11;39;2
19291;85163;Appartement;34;29;2
19292;85047;Appartement;76,47;78;3
19293;85234;Appartement;21,88;22;1
19294;85234;Appartement;11,19;10;1
19295;85011;Appartement;45;45;3
19296;85234;Appartement;66,54;70;3
19297;85018;Appartement;109,85;104;4
19298;85234;Appartement;62,94;68;3
19299;85234;Appartement;55,87;58;3
19300;85234;Appartement;28,13;28;1
19301;85234;Appartement;48,87;49;3
19302;85234;Appartement;28,79;35;2
19303;85012;Appartement;99,32;83;4
19304;85234;Maison;35,19;37;2
19305;85234;Maison;17,98;10;1
19306;85012;Appartement;36,85;37;2
19307;85047;Appartement;47,62;47;2
19308;85047;Appartement;41,26;44;3
19309;85234;Appartement;19,25;20;1
19310;85234;Appartement;57,69;58;3
19311;85234;Appartement;47,18;46;2
19312;85047;Maison;35,18;28;1
19313;85234;Appartement;12,99;13;1
19314;85234;Appartement;28,31;28;2
19315;85234;Appartement;31,89;35;2
19316;85234;Appartement;35,07;35;1
19317;85234;Appartement;16,68;17;1
19318;85234;Appartement;37,9;65;4
19319;86194;Appartement;71,03;75;4
19320;86062;Appartement;30,42;30;1
19321;86194;Appartement;16,2;16;1
19322;86194;Appartement;45,39;43;2
19323;86194;Appartement;37,12;37;1
19324;86194;Appartement;26,3;27;1
19325;86194;Appartement;23,11;32;2
19326;86194;Appartement;49,03;49;2
19327;86194;Appartement;109,67;113;5
19328;86194;Appartement;34,33;34;2
19329;86157;Maison;62,39;63;3
19330;86194;Appartement;42,55;42;2
19331;86194;Appartement;16,16;17;1
19332;86194;Appartement;27,44;28;1
19333;86194;Appartement;32,95;33;1
19334;86194;Appartement;34,71;39;2
19335;86194;Appartement;13,99;14;1
19336;86100;Appartement;23,1;23;1
19337;86157;Appartement;63,3;63;3
19338;86194;Appartement;133,78;142;5
19339;86194;Appartement;65,31;65;3
19340;86041;Appartement;65,8;64;4
19341;86194;Appartement;43,96;44;2
19342;86194;Appartement;15,99;14;1
19343;86066;Appartement;67,6;69;3
19344;86207;Appartement;71,65;74;3
19345;86066;Appartement;64,43;63;3
19346;86066;Appartement;71,91;72;3
19347;86034;Appartement;18,38;18;1
19348;86070;Maison;42,24;45;2
19349;86070;Maison;44,74;45;2
19350;87075;Appartement;62,95;62;2
19351;87085;Appartement;21,39;25;1
19352;87085;Appartement;43,54;43;2
19353;87085;Appartement;44,4;44;2
19354;87187;Appartement;50;40;2
19355;87161;Appartement;65,74;56;3
19356;87085;Appartement;37,9;37;2
19357;87014;Appartement;63,23;64;4
19358;87085;Appartement;26,38;26;1
19359;87075;Appartement;44,15;46;2
19360;87085;Appartement;27,31;39;1
19361;87085;Appartement;70;70;2
19362;87085;Appartement;139,63;136;5
19363;87085;Appartement;37,85;36;1
19364;87085;Appartement;64,46;61;4
19365;87085;Appartement;24,85;30;2
19366;87085;Appartement;80,46;81;4
19367;87085;Appartement;23,23;22;1
19368;87085;Appartement;67,17;65;4
19369;87085;Appartement;62,86;61;1
19370;87085;Appartement;80,61;81;3
19371;87085;Appartement;33,29;33;1
19372;87085;Appartement;56,31;56;3
19373;87085;Appartement;73,74;74;2
19374;87085;Appartement;29,16;30;1
19375;87085;Appartement;126,23;125;4
19376;87161;Appartement;41,63;39;2
19377;87085;Maison;71,28;69;3
19378;87085;Appartement;61,14;61;2
19379;87085;Maison;140,46;152;7
19380;87075;Maison;110,56;102;5
19381;87187;Appartement;7,1;70;3
19382;87085;Appartement;91,18;60;1
19383;87085;Appartement;27,79;27;2
19384;87085;Appartement;14,31;14;1
19385;87085;Appartement;69,45;69;4
19386;87085;Appartement;60,01;60;3
19387;87085;Appartement;66,55;67;2
19388;87085;Appartement;15,29;15;1
19389;87085;Appartement;80,47;82;4
19390;87085;Appartement;43,5;44;2
19391;87075;Maison;73,52;72;4
19392;87085;Appartement;43,76;35;1
19393;87085;Appartement;52,25;50;2
19394;87085;Appartement;48,69;49;2
19395;87085;Appartement;37,76;37;2
19396;87085;Appartement;83,4;84;3
19397;87085;Appartement;75,21;77;2
19398;87050;Appartement;111;111;4
19399;87085;Appartement;89,28;89;4
19400;87085;Appartement;44,23;43;2
19401;87085;Appartement;86,77;85;3
19402;87085;Appartement;14,59;180;4
19403;87085;Appartement;67,24;66;4
19404;87050;Appartement;46,05;47;2
19405;87085;Appartement;17,39;18;1
19406;87085;Appartement;80,77;90;3
19407;87085;Appartement;82,94;88;4
19408;87085;Appartement;12,47;13;1
19409;87085;Appartement;63,34;66;3
19410;87085;Appartement;92,02;96;3
19411;87085;Appartement;37,42;36;2
19412;87085;Maison;70,09;69;3
19413;87085;Appartement;40,4;42;2
19414;87085;Maison;82,2;94;4
19415;87085;Maison;99,6;100;5
19416;87085;Appartement;35,19;38;2
19417;87085;Appartement;69,12;69;3
19418;87085;Appartement;61,35;63;3
19419;87085;Appartement;53,98;55;3
19420;87075;Maison;72,18;72;4
19421;87085;Appartement;44,18;44;2
19422;87085;Appartement;85,29;78;5
19423;87085;Appartement;27,12;48;2
19424;87085;Maison;88,78;83;4
19425;87085;Appartement;27,2;28;1
19426;87085;Appartement;41,99;42;2
19427;87085;Appartement;33,27;33;2
19428;87085;Appartement;77,55;75;4
19429;87085;Maison;87,24;83;4
19430;87085;Appartement;65,46;63;3
19431;87085;Appartement;95,92;101;3
19432;87085;Appartement;40,87;43;1
19433;87085;Appartement;67,05;64;3
19434;87085;Appartement;90,85;94;3
19435;87085;Appartement;55,23;55;3
19436;87085;Maison;68,9;78;4
19437;87085;Appartement;34,15;38;1
19438;87085;Appartement;51,47;50;2
19439;87050;Appartement;45,2;45;2
19440;87085;Maison;79,01;78;4
19441;87085;Appartement;110,41;111;4
19442;87085;Appartement;40,82;46;2
19443;88209;Appartement;75;78;3
19444;88160;Appartement;60,27;56;3
19445;88160;Appartement;36,78;36;2
19446;88225;Appartement;73,78;74;4
19447;88126;Appartement;126,17;92;5
19448;88516;Appartement;66,73;70;3
19449;88160;Appartement;61,74;64;3
19450;88160;Appartement;26,62;27;1
19451;88160;Appartement;41,5;41;1
