"uai","code_departement","code_academie","libelle_academie","code_commune","nom_commune","restauration","hebergement","ulis","apprentissage","segpa","section_arts","section_cinema","section_theatre","section_sport","section_internationale","section_europeenne","lycee_agricole","lycee_militaire","lycee_des_metiers","post_bac"
"0593138R","59","9","Lille","59571","Solesmes","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0593139S","59","9","Lille","59599","Tourcoing","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0593141U","59","9","Lille","59606","Valenciennes","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0593225K","59","9","Lille","59378","Marcq-en-Baroeul","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0593255T","59","9","Lille","59178","Douai","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","1,0"
"0593256U","59","9","Lille","59456","Pecquencourt","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0593257V","59","9","Lille","59258","Genech","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0593395V","59","9","Lille","59350","Lille","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0593462T","59","9","Lille","59525","Sains-du-Nord","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0593495D","59","9","Lille","59654","Waziers","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0594278E","59","9","Lille","59183","Dunkerque","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0594302F","59","9","Lille","59383","Marly","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0594375K","59","9","Lille","59009","Villeneuve-d'Ascq","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0594391C","59","9","Lille","59512","Roubaix","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0594400M","59","9","Lille","59271","Grande-Synthe","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0594404S","59","9","Lille","59414","Montigny-en-Ostrevent","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0594424N","59","9","Lille","59009","Villeneuve-d'Ascq","1,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0594532F","59","9","Lille","59028","Auby","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0594621C","59","9","Lille","59350","Lille","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0594652L","59","9","Lille","59271","Grande-Synthe","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0594653M","59","9","Lille","59172","Denain","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0595012C","59","9","Lille","59319","Hoymille","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0595119U","59","9","Lille","59053","Bavay","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0595120V","59","9","Lille","59122","Cambrai","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0595121W","59","9","Lille","59094","Bourbourg","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0595122X","59","9","Lille","59212","Estaires","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0595124Z","59","9","Lille","59295","Hazebrouck","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0595480L","59","9","Lille","59183","Dunkerque","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0595540B","59","9","Lille","59481","Le Quesnoy","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0595616J","59","9","Lille","59271","Grande-Synthe","1,0","0,0","0,0","1,0","0,0","1,0","1,0","1,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0595657D","59","9","Lille","59360","Loos","1,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0595678B","59","9","Lille","59603","Trith-Saint-Léger","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0595721Y","59","9","Lille","59350","Lille","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0595770B","59","9","Lille","59183","Dunkerque","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0595771C","59","9","Lille","59491","Raismes","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0595778K","59","9","Lille","59183","Dunkerque","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0595786U","59","9","Lille","59350","Lille","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0595787V","59","9","Lille","59650","Wattrelos","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0595809U","59","9","Lille","59606","Valenciennes","1,0","1,0","0,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0595856V","59","9","Lille","59663","Wormhout","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0595867G","59","9","Lille","59350","Lille","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","1,0"
"0595884A","59","9","Lille","59392","Maubeuge","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0595885B","59","9","Lille","59569","Sin-le-Noble","1,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0595894L","59","9","Lille","59178","Douai","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0595918M","59","9","Lille","59183","Dunkerque","1,0","0,0","1,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0596122J","59","9","Lille","59378","Marcq-en-Baroeul","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","0,0"
"0596281G","59","9","Lille","59258","Genech","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","1,0"
"0596335R","59","9","Lille","59456","Pecquencourt","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596406T","59","9","Lille","59350","Lille","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596681S","59","9","Lille","59350","Lille","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596791L","59","9","Lille","59350","Lille","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596794P","59","9","Lille","59122","Cambrai","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596808E","59","9","Lille","59124","Camphin-en-Pévèle","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596854E","59","9","Lille","59153","Condé-sur-l'Escaut","1,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0596892W","59","9","Lille","59178","Douai","0,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596900E","59","9","Lille","59221","Famars","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596925G","59","9","Lille","59258","Genech","1,0","1,0","0,0","1,0","0,0","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0596949H","59","9","Lille","59484","Quiévrechain","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0596957S","59","9","Lille","59350","Lille","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0597005U","59","9","Lille","59212","Estaires","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0597096T","59","9","Lille","59009","Villeneuve-d'Ascq","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597135K","59","9","Lille","59068","Berlaimont","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597137M","59","9","Lille","59392","Maubeuge","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597234T","59","9","Lille","59512","Roubaix","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597247G","59","9","Lille","59474","Prisches","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597283W","59","9","Lille","59194","Englefontaine","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597289C","59","9","Lille","59449","Orchies","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597290D","59","9","Lille","59271","Grande-Synthe","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597298M","59","9","Lille","59350","Lille","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0597319K","59","9","Lille","59350","Lille","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0600001A","60","20","Amiens","60057","Beauvais","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0600002B","60","20","Amiens","60057","Beauvais","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0600003C","60","20","Amiens","60057","Beauvais","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0"
"0600004D","60","20","Amiens","60057","Beauvais","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0600009J","60","20","Amiens","60141","Chantilly","1,0","1,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","1,0","1,0","0,0","0,0","0,0","1,0"
"0600013N","60","20","Amiens","60157","Clermont","1,0","1,0","0,0","1,0","0,0","1,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0600014P","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0600015R","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0600016S","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0"
"0600017T","60","20","Amiens","60159","Compiègne","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0600020W","60","20","Amiens","60463","Nogent-sur-Oise","1,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0600021X","60","20","Amiens","60175","Creil","1,0","1,0","0,0","1,0","0,0","1,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0600040T","60","20","Amiens","60471","Noyon","1,0","1,0","0,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0600041U","60","20","Amiens","60471","Noyon","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0600048B","60","20","Amiens","60589","Saint-Maximin","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0600049C","60","20","Amiens","60612","Senlis","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0600061R","60","20","Amiens","60057","Beauvais","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0600062S","60","20","Amiens","60463","Nogent-sur-Oise","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0600063T","60","20","Amiens","60175","Creil","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0601149Y","60","20","Amiens","60612","Senlis","1,0","0,0","0,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601162M","60","20","Amiens","60057","Beauvais","1,0","0,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601164P","60","20","Amiens","60141","Chantilly","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0601194X","60","20","Amiens","60491","Pierrefonds","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0601265Z","60","20","Amiens","60537","Ribécourt-Dreslincourt","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","1,0"
"0601363F","60","20","Amiens","60176","Crépy-en-Valois","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0601470X","60","20","Amiens","60395","Méru","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0601575L","60","20","Amiens","60223","Estrées-Saint-Denis","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0601613C","60","20","Amiens","60282","Gouvieux","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601699W","60","20","Amiens","60057","Beauvais","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601700X","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0601701Y","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","1,0","0,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0601703A","60","20","Amiens","60188","Cuise-la-Motte","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601769X","60","20","Amiens","60661","Vaumoise","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601782L","60","20","Amiens","60008","Airion","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","1,0","0,0","0,0","1,0"
"0601787S","60","20","Amiens","60107","Breuil-le-Vert","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0601822E","60","20","Amiens","60537","Ribécourt-Dreslincourt","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0601823F","60","20","Amiens","60057","Beauvais","1,0","1,0","0,0","0,0","0,0","1,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601824G","60","20","Amiens","60057","Beauvais","1,0","1,0","0,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601826J","60","20","Amiens","60612","Senlis","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601831P","60","20","Amiens","60509","Pont-Sainte-Maxence","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601832R","60","20","Amiens","60176","Crépy-en-Valois","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601845E","60","20","Amiens","60141","Chantilly","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0601863Z","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0601864A","60","20","Amiens","60414","Montataire","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601865B","60","20","Amiens","60395","Méru","1,0","1,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0601870G","60","20","Amiens","60414","Montataire","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0601871H","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0601896K","60","20","Amiens","60509","Pont-Sainte-Maxence","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601897L","60","20","Amiens","60286","Grandvilliers","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0601946P","60","20","Amiens","60159","Compiègne","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601947R","60","20","Amiens","60159","Compiègne","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0601950U","60","20","Amiens","60057","Beauvais","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0602070Z","60","20","Amiens","60432","Mortefontaine","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0602148J","60","20","Amiens","60175","Creil","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0602184Y","60","20","Amiens","60175","Creil","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0602188C","60","20","Amiens","60159","Compiègne","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0602189D","60","20","Amiens","60505","Pontarmé","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0602209A","60","20","Amiens","60159","Compiègne","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0610001V","61","70","Normandie","61001","Alençon","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0610002W","61","70","Normandie","61001","Alençon","1,0","1,0","0,0","1,0","0,0","1,0","1,0","1,0","1,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0610004Y","61","70","Normandie","61001","Alençon","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0610006A","61","70","Normandie","61006","Argentan","1,0","1,0","0,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0610014J","61","70","Normandie","61145","Domfront en Poiraie","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0610018N","61","70","Normandie","61168","La Ferté-Macé","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0610019P","61","70","Normandie","61168","La Ferté-Macé","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0610021S","61","70","Normandie","61169","Flers","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0610026X","61","70","Normandie","61214","L'Aigle","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0610027Y","61","70","Normandie","61214","L'Aigle","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0610050Y","61","70","Normandie","61168","La Ferté-Macé","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0610692W","61","70","Normandie","61001","Alençon","1,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0610694Y","61","70","Normandie","61006","Argentan","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0610698C","61","70","Normandie","61169","Flers","1,0","1,0","1,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0610700E","61","70","Normandie","61293","Mortagne-au-Perche","1,0","1,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0610702G","61","70","Normandie","61464","Sées","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0610716X","61","70","Normandie","61001","Alençon","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0610721C","61","70","Normandie","61006","Argentan","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0610724F","61","70","Normandie","61189","Giel-Courteilles","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0610746E","61","70","Normandie","61001","Alençon","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0610790C","61","70","Normandie","61464","Sées","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0610799M","61","70","Normandie","61143","Damigny","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0611020C","61","70","Normandie","61189","Giel-Courteilles","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0611021D","61","70","Normandie","61310","Nonant-le-Pin","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0611100P","61","70","Normandie","61169","Flers","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0611148S","61","70","Normandie","61293","Mortagne-au-Perche","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0611157B","61","70","Normandie","61001","Alençon","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0611176X","61","70","Normandie","61006","Argentan","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0611177Y","61","70","Normandie","61293","Mortagne-au-Perche","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0611249B","61","70","Normandie","61464","Sées","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0611282M","61","70","Normandie","61001","Alençon","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0611287T","61","70","Normandie","61169","Flers","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0611304L","61","70","Normandie","61464","Sées","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
